P,S,Q,PF
198.605,200.484,27.3864,0.990626
198.641,200.516,27.3542,0.990651
198.639,200.501,27.2607,0.990714
198.277,200.184,27.5688,0.990472
198.225,200.085,27.2212,0.990702
198.553,200.406,27.1884,0.990755
198.357,200.227,27.304,0.990659
198.514,200.37,27.2112,0.990736
198.627,200.486,27.2441,0.990724
198.594,200.451,27.2193,0.990738
198.784,200.665,27.4072,0.990629
198.739,200.597,27.2394,0.990737
198.696,200.554,27.2415,0.990732
198.415,200.243,26.9983,0.990869
198.499,200.316,26.9228,0.990927
198.571,200.408,27.0713,0.990835
198.626,200.457,27.032,0.990866
198.737,200.566,27.0268,0.990879
198.637,200.452,26.9143,0.990945
198.434,200.25,26.9082,0.990931
198.371,200.199,26.9893,0.990871
198.358,200.198,27.0772,0.990811
198.028,199.821,26.7053,0.991029
197.799,199.63,26.9695,0.990832
197.795,199.611,26.8632,0.990903
197.714,199.532,26.8754,0.990888
197.623,199.429,26.7829,0.990941
197.704,199.502,26.7246,0.990987
197.203,199.007,26.7411,0.990931
197.678,199.49,26.827,0.990917
197.324,199.119,26.6736,0.990987
197.595,199.428,26.9744,0.99081
197.414,199.247,26.9595,0.990804
197.405,199.228,26.8894,0.99085
197.373,199.202,26.9319,0.990819
197.254,199.071,26.836,0.990872
197.489,199.305,26.8473,0.990886
197.613,199.446,26.9752,0.990811
197.476,199.294,26.8588,0.990877
197.685,199.492,26.7946,0.990939
197.42,199.217,26.7018,0.990977
197.343,199.184,27.0182,0.990758
197.171,198.981,26.7747,0.990906
197.414,199.196,26.5884,0.991052
197.283,199.078,26.6711,0.990985
197.47,199.27,26.7218,0.990968
197.213,198.984,26.4871,0.991101
197.152,198.922,26.4766,0.991102
196.861,198.648,26.5832,0.991006
196.94,198.714,26.492,0.991073
196.898,198.671,26.4854,0.991074
196.863,198.665,26.6964,0.99093
196.88,198.626,26.2794,0.991209
196.863,198.636,26.4808,0.991074
196.599,198.369,26.444,0.991075
196.424,198.204,26.5037,0.991019
196.564,198.329,26.4019,0.9911
196.791,198.545,26.3305,0.991167
196.581,198.328,26.2728,0.991187
196.548,198.358,26.7371,0.990874
196.225,197.948,26.0609,0.991296
196.705,198.472,26.4218,0.991099
196.664,198.447,26.5421,0.991015
196.63,198.391,26.3728,0.991125
196.477,198.222,26.2433,0.991197
196.573,198.306,26.163,0.991259
196.637,198.37,26.1659,0.991262
196.688,198.464,26.4905,0.991052
196.67,198.437,26.4164,0.9911
196.693,198.429,26.1932,0.991249
196.64,198.384,26.249,0.991208
196.494,198.231,26.1865,0.991236
196.533,198.298,26.4042,0.991095
196.457,198.177,26.0488,0.991324
196.413,198.175,26.3714,0.991107
196.36,198.099,26.1923,0.991221
196.25,197.986,26.1565,0.991235
196.059,197.804,26.2215,0.991175
196.188,197.928,26.1906,0.991207
196.341,198.065,26.076,0.991296
196.247,197.97,26.0602,0.991298
195.944,197.65,25.9129,0.991368
195.926,197.644,26.0035,0.991307
196.011,197.728,26.0007,0.991316
195.671,197.42,26.2219,0.99114
