P,S,Q,PF
231.566,251.101,97.101,0.922205
232.25,251.887,97.5034,0.922041
232.035,251.543,97.1265,0.922447
231.782,251.411,97.3885,0.921925
231.816,251.332,97.1021,0.922352
231.947,251.191,96.425,0.923387
231.977,251.503,97.1616,0.922363
233.608,252.795,96.6067,0.924099
236.607,255.598,96.6823,0.9257
234.998,254.14,96.7634,0.924679
234.841,254.021,96.831,0.924495
235.097,254.477,97.4059,0.923844
234.733,254.043,97.1521,0.923987
235.351,254.61,97.1404,0.924358
233.797,253.331,97.5494,0.922889
232.85,252.513,97.6922,0.92213
231.967,251.872,98.1372,0.920971
231.44,251.099,97.3975,0.921708
232.291,251.846,97.3023,0.92235
231.868,251.432,97.2392,0.922188
231.415,250.968,97.1172,0.922092
231.171,250.583,96.7058,0.922531
231.249,250.584,96.52,0.922841
231.333,250.747,96.7413,0.922577
231.137,250.602,96.833,0.92233
232.097,251.497,96.8595,0.922861
233.281,252.239,95.9383,0.924844
233.8,252.763,96.0544,0.924979
233.301,252.367,96.2287,0.924449
232.255,251.382,96.1808,0.923911
231.846,251.18,96.6381,0.923026
231.198,250.644,96.8,0.922413
231.401,250.925,97.0399,0.922193
230.789,250.149,96.4933,0.922606
231.139,250.722,97.1414,0.921892
230.902,250.384,96.8324,0.922191
230.639,250.046,96.5842,0.922388
230.45,249.857,96.5479,0.922326
230.911,250.513,97.1435,0.921752
231.566,251.19,97.3314,0.921878
232,251.663,97.5193,0.92187
231.498,251.099,97.2581,0.921941
231.025,250.659,97.2498,0.921669
231.925,251.571,97.462,0.921906
231.542,251.097,97.1503,0.922121
232.52,252.166,97.5821,0.92209
232.523,252.021,97.199,0.922633
233.372,252.8,97.1852,0.923152
234.487,253.978,97.5759,0.923254
234.204,253.604,97.2799,0.923504
234.091,253.469,97.1983,0.923552
232.371,251.798,96.9843,0.922847
232.995,252.496,97.3014,0.922767
232.597,252.328,97.8154,0.921806
231.846,251.598,97.7206,0.921491
232.768,252.421,97.6508,0.92214
232.54,251.98,97.0519,0.922851
233.228,252.824,97.5946,0.922491
232.171,251.685,97.1708,0.922465
232.41,251.81,96.9204,0.92296
235.241,254.68,97.5879,0.923674
234.8,254.058,97.0277,0.924199
235.408,254.519,96.7633,0.924912
234.924,254.11,96.8617,0.9245
234.254,253.64,97.2549,0.923567
234.787,254.142,97.2787,0.923843
233.835,253.3,97.376,0.923155
233.056,252.572,97.3524,0.922731
232.856,252.627,97.9707,0.92174
232.594,252.401,98.0128,0.921524
233.573,253.376,98.2005,0.921841
234.037,253.627,97.741,0.922761
235.266,254.741,97.6875,0.92355
235.128,254.676,97.8502,0.923244
234.942,254.351,97.4488,0.923695
235.11,254.92,98.5267,0.922289
233.475,253.182,97.9327,0.922161
232.673,252.454,97.9609,0.921645
232.765,252.572,98.0457,0.92158
232.817,252.488,97.7071,0.922089
232.84,252.111,96.6729,0.92356
231.195,249.904,94.8741,0.925134
231.422,250.241,95.2077,0.924796
231.478,250.191,94.9391,0.925206
231.78,250.62,95.3344,0.924825
231.396,250.321,95.479,0.924399
231.348,250.215,95.3193,0.924596
231.959,250.961,95.7959,0.92428
232.403,251.26,95.5006,0.924951
232.808,251.712,95.705,0.924897
