P,S,Q,PF
549.231,559.954,109.058,0.98085
548.816,559.537,109.003,0.980841
549.002,559.725,109.036,0.980842
549.031,559.769,109.117,0.980817
548.517,559.315,109.368,0.980696
548.211,558.929,108.931,0.980825
548.471,559.196,108.992,0.980821
548.457,559.279,109.49,0.98065
548.736,559.548,109.463,0.980678
548.164,558.994,109.499,0.980627
548.843,559.786,110.144,0.980451
548.465,559.352,109.824,0.980536
548.526,559.381,109.663,0.980595
548.289,559.171,109.781,0.980538
548.071,558.941,109.697,0.980552
548.032,558.8,109.17,0.980731
547.39,558.12,108.912,0.980775
547.633,558.3,108.614,0.980894
547.114,557.798,108.652,0.980846
547.811,558.546,108.98,0.980781
547.175,557.931,109.026,0.980721
546.302,556.962,108.449,0.98086
546.201,556.746,107.842,0.981061
545.742,556.257,107.649,0.981096
545.851,556.381,107.73,0.981075
545.714,556.366,108.346,0.980855
545.434,555.924,107.483,0.981131
546.006,556.617,108.168,0.980936
545.357,555.894,107.719,0.981046
545.547,556.224,108.462,0.980804
546.108,556.831,108.749,0.980744
545.643,556.223,107.97,0.980979
545.523,556.273,108.829,0.980676
545.466,556.218,108.834,0.98067
545.33,556.148,109.162,0.980547
545.727,556.529,109.117,0.98059
545.146,555.904,108.834,0.980648
545.102,555.883,108.948,0.980606
544.667,555.366,108.484,0.980736
544.923,555.699,108.906,0.980608
544.519,555.312,108.953,0.980564
544.39,555.255,109.306,0.980432
544.728,555.519,108.961,0.980575
544.733,555.577,109.231,0.980482
544.586,555.527,109.712,0.980305
544.429,555.395,109.822,0.980255
544.055,554.975,109.55,0.980324
543.719,554.574,109.187,0.980427
543.179,554.035,109.14,0.980405
542.716,553.518,108.816,0.980486
542.321,552.871,107.49,0.980918
542.118,552.638,107.318,0.980963
542.038,552.511,107.067,0.981044
541.97,552.378,106.724,0.981158
541.86,552.294,106.843,0.981109
541.33,551.668,106.298,0.981261
541.454,551.835,106.535,0.981188
541.548,551.86,106.182,0.981315
540.895,551.235,106.271,0.981241
541.01,551.444,106.766,0.981078
540.822,551.221,106.563,0.981135
