P,S,Q,PF
1980.84,2041.67,494.652,0.970207
1980.08,2040.91,494.55,0.970197
1976.69,2036.87,491.462,0.970455
1976.44,2034.88,484.172,0.971281
1912.14,1941.45,336.099,0.984901
1850.53,1850.36,0,-1
1849.32,1849.1,0,-1
1848.47,1848.37,0,-1
1861.82,1866.09,126.153,0.997712
2097.32,2259.99,841.901,0.928023
1965.93,2011.55,425.97,0.977321
1955.59,1996.4,401.601,0.979558
1961.11,2006.82,425.876,0.977223
1972.38,2024.8,457.751,0.97411
1978.1,2036.91,485.941,0.971126
1974.69,2031.45,476.862,0.972058
1982.41,2043.84,497.321,0.969944
1978.35,2038.8,492.794,0.970349
1985.52,2050.4,511.723,0.968356
1978.59,2038.83,491.973,0.97045
1911.28,1944.22,356.348,0.98306
1843.03,1842.87,0,-1
1844.77,1844.67,0,-1
1846.07,1845.88,0,-1
1859.02,1863.37,127.264,0.997665
2088.21,2253.86,848.102,0.926503
1964.34,2014.46,446.525,0.975124
1955.65,2000.26,420.049,0.977702
1958.59,2006.47,435.684,0.97614
1968.19,2022.8,466.841,0.973004
1972.06,2027.84,472.332,0.972495
1978.96,2039.95,495.1,0.970101
1975.9,2036.73,494.023,0.970137
1977.66,2038.68,495.062,0.970068
1975.75,2036.53,493.848,0.970153
1977.27,2038.75,496.88,0.969846
1910.29,1940.46,340.867,0.98445
1850.42,1850.24,0,-1
1851.06,1850.82,0,-1
1851.3,1851.16,0,-1
1866.24,1870.91,132.115,0.997504
2105.92,2273.84,857.595,0.92615
1966.54,2010.33,417.307,0.978218
1944.99,1978.18,360.848,0.983222
1952.23,1992.54,398.728,0.979773
1973.25,2024.65,453.281,0.974616
1979.79,2034.55,468.85,0.973086
1978.55,2033.9,471.254,0.972787
1975.09,2031.69,476.186,0.972145
1973.57,2028.58,469.227,0.972881
1983.58,2045.45,499.283,0.969751
1985.59,2046.31,494.799,0.970326
1910.61,1938.89,329.944,0.985414
1845.18,1845.03,0,-1
1847.55,1847.46,0,-1
1845.75,1845.6,0,-1
1862.14,1866.7,130.33,0.99756
2082.86,2241.32,827.767,0.929302
1957.41,2003.66,428.035,0.976915
1955.28,2000.02,420.667,0.97763
1959.96,2009.03,441.317,0.975575
1963.5,2016.61,459.756,0.973665
1974.82,2035.75,494.309,0.970073
1978.53,2041.22,502.012,0.969286
1966.74,2020.76,464.129,0.973266
1967.34,2028.04,492.478,0.970068
1971.99,2032.69,493.052,0.970136
1972.74,2035.05,499.738,0.96938
1909.07,1942.52,358.903,0.982783
1845.9,1845.76,0,-1
1846.96,1846.92,0,-1
1848.8,1848.6,0,-1
1861.03,1865.27,125.631,0.997729
2110.63,2285.66,877.224,0.923419
1951.81,1990.36,389.84,0.980631
1931.04,1961.34,343.469,0.984547
1945.97,1986.61,399.77,0.979544
1971.98,2030.3,483.137,0.971274
1973.07,2030.33,478.773,0.971799
1974.55,2033,483.995,0.971248
1974.81,2033.47,484.877,0.971155
1983.37,2045.5,500.338,0.969623
1977.85,2036.39,484.75,0.971254
1976.2,2033.74,480.344,0.971707
1909.19,1937.29,328.805,0.985492
1845.1,1844.96,0,-1
1846.82,1846.63,0,-1
1848.97,1848.76,0,-1
1865.71,1870.91,139.374,0.997221
2076.84,2229.89,811.857,0.931368
1968.29,2019.43,451.591,0.974676
1959.81,2005.88,427.44,0.977032
1960.15,2008.44,437.796,0.975954
1974.85,2033.21,483.639,0.971297
1972.8,2030.33,479.913,0.971663
1969.09,2026.12,477.345,0.971851
1973.08,2031.83,485.095,0.971082
1970.66,2030.72,490.259,0.970421
1965.3,2020.45,468.836,0.972705
1964.69,2024.55,488.686,0.970431
1915.37,1954.16,387.455,0.980147
1845.81,1845.6,0,-1
1847.29,1847.12,0,-1
1850.03,1849.9,0,-1
1864.96,1869.57,131.224,0.997534
2108.46,2279.67,866.758,0.924899
1962.18,2003.57,405.131,0.979343
1945.34,1980.29,370.389,0.982353
1956.4,1997.32,402.227,0.979512
1971.04,2022.14,451.716,0.97473
1978.49,2035.3,477.535,0.972086
1972.86,2027.13,465.939,0.973226
1980.92,2040.64,490.056,0.970736
1981.34,2041.14,490.455,0.970703
1979.81,2037.47,481.291,0.9717
1979.03,2036.16,478.923,0.971945
1916.25,1946.94,344.289,0.98424
1843.74,1843.52,0,-1
1841.03,1840.82,0,-1
1841.14,1841,0,-1
1856.72,1860.66,120.934,0.997886
2077.69,2237.86,831.382,0.92843
1961.3,2010.03,439.891,0.975759
1942.88,1984.05,402.053,0.979253
1959.39,2012.31,458.447,0.973703
1967.57,2024.53,476.821,0.971869
1969.2,2029.05,489.19,0.970502
1969.99,2029.58,488.219,0.970636
1973.72,2036.33,501.066,0.969254
1962.59,2016.64,463.779,0.973196
1968.79,2026.39,479.693,0.971577
1972.81,2034.47,497.096,0.969691
1920.24,1960.84,396.938,0.979296
1846.97,1846.87,0,-1
1847.64,1847.45,0,-1
1848.73,1848.59,0,-1
1858.16,1862.22,122.817,0.997823
2093.33,2261.26,855.124,0.925739
1969.97,2020.45,448.792,0.975018
1950.2,1988.59,388.87,0.980694
1967.15,2014.39,433.672,0.976551
1986.58,2046.81,492.877,0.970574
1978.29,2034.3,474.084,0.972466
1987.33,2048.19,495.58,0.970286
1990.23,2051.25,496.602,0.970252
1983.97,2041.85,482.708,0.971654
1988.37,2048.43,492.417,0.970677
1985.27,2043.11,482.702,0.97169
1926.21,1959.04,357.157,0.983241
1853.47,1853.31,0,-1
1852.84,1852.6,0,-1
1853.33,1853.18,0,-1
1863.72,1868,126.484,0.997705
2090.7,2250.36,832.536,0.929049
1971.46,2023.52,456.06,0.974271
1947.04,1988.03,401.653,0.979378
1963.25,2015.76,457.088,0.973951
1975.58,2035.81,491.518,0.970417
1967.8,2023.44,471.213,0.972506
1975.52,2037.51,498.769,0.969575
1978.29,2042.54,508.286,0.968542
1978.78,2042.37,505.64,0.968869
1974.83,2037.57,501.725,0.96921
1982.28,2050.62,525.002,0.966671
1889.27,1913.29,302.234,0.987445
1847.25,1847.1,0,-1
1846.54,1846.31,0,-1
1849.83,1849.63,0,-1
1884.21,1896.96,219.52,0.993282
2125.67,2299.4,876.792,0.924446
1959.24,1999.03,396.884,0.980093
