P,S,Q,PF
3.053,6.68158,5.94329,1.#QNAN
3.09687,6.60049,5.82889,1.#QNAN
3.07276,6.45373,5.67528,1.#QNAN
3.07292,6.26456,5.45911,1.#QNAN
3.20091,6.5213,5.68168,1.#QNAN
2.99128,6.13136,5.35218,1.#QNAN
3.12858,6.57552,5.78355,1.#QNAN
3.13463,6.20848,5.35905,1.#QNAN
3.09229,5.65416,4.73362,1.#QNAN
3.06467,6.63013,5.87932,1.#QNAN
3.12202,7.22407,6.51461,1.#QNAN
3.04457,6.97481,6.27524,1.#QNAN
3.03407,6.5308,5.78324,1.#QNAN
3.09814,5.87515,4.99188,1.#QNAN
2.99189,5.71115,4.86475,1.#QNAN
3.06457,6.45947,5.68623,1.#QNAN
2.97704,6.43861,5.70902,1.#QNAN
3.06116,6.4562,5.68435,1.#QNAN
3.04421,6.42355,5.6564,1.#QNAN
2.99433,6.09958,5.31402,1.#QNAN
2.98053,6.29946,5.54974,1.#QNAN
3.03729,6.08159,5.26883,1.#QNAN
3.11994,6.23997,5.404,1.#QNAN
3.08018,5.8476,4.9706,1.#QNAN
3.17573,7.02751,6.26902,1.#QNAN
3.14931,5.74516,4.80507,1.#QNAN
3.08922,6.12046,5.28363,1.#QNAN
3.07217,8.22631,7.63111,1.#QNAN
2.98516,6.46618,5.73588,1.#QNAN
3.11156,6.62597,5.84993,1.#QNAN
3.09164,6.09575,5.25357,1.#QNAN
3.0337,6.15861,5.35958,1.#QNAN
3.11597,6.47227,5.67283,1.#QNAN
3.1237,6.60096,5.81509,1.#QNAN
3.07157,6.5834,5.82294,1.#QNAN
2.99881,6.04793,5.25211,1.#QNAN
3.02066,6.43029,5.67664,1.#QNAN
3.12584,6.11338,5.25381,1.#QNAN
2.98296,6.40675,5.66995,1.#QNAN
3.07272,6.38997,5.60269,1.#QNAN
3.05043,5.66887,4.77817,1.#QNAN
3.15452,6.0745,5.19119,1.#QNAN
3.06982,5.61247,4.69852,1.#QNAN
3.03362,6.11499,5.30945,1.#QNAN
3.24136,6.95619,6.15485,1.#QNAN
2.94209,6.73075,6.05368,1.#QNAN
3.00668,6.68813,5.97419,1.#QNAN
3.0945,5.95947,5.09307,1.#QNAN
2.97717,6.57525,5.86262,1.#QNAN
3.02083,6.75507,6.04198,1.#QNAN
3.08925,6.56457,5.79224,1.#QNAN
2.98903,5.9248,5.11556,1.#QNAN
3.1419,6.26717,5.42272,1.#QNAN
3.01118,5.98801,5.17581,1.#QNAN
3.10621,6.20148,5.36748,1.#QNAN
3.06289,6.28233,5.48511,1.#QNAN
3.15865,5.94085,5.03156,1.#QNAN
3.14143,6.20759,5.35402,1.#QNAN
2.99587,6.88005,6.19353,1.#QNAN
2.94745,6.68188,5.99667,1.#QNAN
3.11571,5.7696,4.85599,1.#QNAN
3.01889,6.35859,5.59625,1.#QNAN
3.07243,5.99631,5.14936,1.#QNAN
3.22085,5.71015,4.71507,1.#QNAN
3.09248,5.95767,5.0922,1.#QNAN
3.12632,7.62262,6.95202,1.#QNAN
3.08948,6.60674,5.83987,1.#QNAN
3.08439,6.22811,5.41073,1.#QNAN
2.97872,6.12558,5.35256,1.#QNAN
3.18614,6.44926,5.60727,1.#QNAN
2.98205,6.12241,5.34708,1.#QNAN
3.09894,6.38727,5.58514,1.#QNAN
3.15813,6.24789,5.39095,1.#QNAN
3.08336,5.66184,4.74862,1.#QNAN
3.09979,6.24975,5.42685,1.#QNAN
3.00024,5.94961,5.13775,1.#QNAN
3.05632,6.39882,5.62173,1.#QNAN
3.12436,6.3268,5.50152,1.#QNAN
2.95282,5.83728,5.03534,1.#QNAN
3.16054,6.56811,5.75769,1.#QNAN
3.12056,6.31423,5.48922,1.#QNAN
3.07585,6.18538,5.36638,1.#QNAN
3.19756,6.50019,5.65933,1.#QNAN
3.00557,5.78204,4.93949,1.#QNAN
2.9915,6.96902,6.2943,1.#QNAN
3.25508,6.36562,5.47042,1.#QNAN
2.90173,6.24445,5.52929,1.#QNAN
2.96067,6.20614,5.45442,1.#QNAN
3.19232,5.95101,5.02231,1.#QNAN
3.15039,6.29847,5.45396,1.#QNAN
3.12638,6.50357,5.70283,1.#QNAN
3.06878,6.06459,5.23086,1.#QNAN
3.10329,6.86364,6.12202,1.#QNAN
3.12117,7.38842,6.69679,1.#QNAN
3.05186,7.0418,6.34611,1.#QNAN
3.02719,6.15379,5.35773,1.#QNAN
3.11738,5.77364,4.85972,1.#QNAN
3.18543,6.02168,5.11015,1.#QNAN
3.10282,6.16196,5.32374,1.#QNAN
3.0376,6.51962,5.76874,1.#QNAN
3.14545,6.19908,5.3418,1.#QNAN
3.05331,6.17619,5.36867,1.#QNAN
3.19394,6.33646,5.47261,1.#QNAN
3.18658,6.62185,5.8047,1.#QNAN
84.1017,167.823,145.229,-0.501133
341.361,341.339,0,-1
341.237,341.218,0,-1
340.835,340.807,0,-1
340.814,340.778,0,-1
340.813,340.778,0,-1
340.952,340.935,0,-1
340.779,340.768,0,-1
340.968,340.949,0,-1
341.14,341.13,0,-1
340.673,340.661,0,-1
340.974,340.941,0,-1
340.414,340.384,0,-1
340.488,340.484,0,-1
340.934,340.924,0,-1
