P,S,Q,PF
1.65494,5.75583,5.51278,1.#QNAN
1.62122,5.16635,4.90539,1.#QNAN
1.44149,5.63392,5.44638,1.#QNAN
1.88794,4.5885,4.1821,1.#QNAN
1.86927,5.71256,5.39807,1.#QNAN
1.99654,5.32075,4.93196,1.#QNAN
1.49347,4.58596,4.33596,1.#QNAN
1.77571,4.36659,3.98923,1.#QNAN
1.44071,5.14648,4.94071,1.#QNAN
1.67791,5.28378,5.01029,1.#QNAN
1.61448,5.35001,5.10059,1.#QNAN
1.69416,4.84801,4.54236,1.#QNAN
1.58122,5.56354,5.33411,1.#QNAN
1.47439,4.65137,4.41151,1.#QNAN
1.66607,4.79529,4.49656,1.#QNAN
1.74462,5.30569,5.01066,1.#QNAN
1.60751,5.05189,4.78931,1.#QNAN
1.15288,5.40373,5.27932,1.#QNAN
1.33817,4.75959,4.5676,1.#QNAN
1.70024,5.32555,5.04685,1.#QNAN
1.90004,4.48394,4.06148,1.#QNAN
1.64374,5.00111,4.72326,1.#QNAN
1.54978,5.84974,5.64072,1.#QNAN
1.50192,5.10164,4.87555,1.#QNAN
1.54344,5.82866,5.62059,1.#QNAN
1.1453,4.71149,4.57016,1.#QNAN
1.66322,5.01458,4.73072,1.#QNAN
1.66877,4.90177,4.60897,1.#QNAN
1.76954,5.55618,5.26686,1.#QNAN
1.47752,5.49099,5.28847,1.#QNAN
1.73868,4.29365,3.92587,1.#QNAN
1.57563,4.81123,4.54591,1.#QNAN
1.27702,5.38096,5.22723,1.#QNAN
1.28319,5.40298,5.24839,1.#QNAN
1.51908,5.09725,4.86563,1.#QNAN
1.68728,5.83844,5.58932,1.#QNAN
1.39163,4.72247,4.51277,1.#QNAN
1.36837,5.72051,5.55444,1.#QNAN
1.25893,5.68282,5.54162,1.#QNAN
1.17325,4.75283,4.60574,1.#QNAN
1.30305,5.27216,5.10859,1.#QNAN
1.386,5.72854,5.55834,1.#QNAN
1.61437,5.34179,5.092,1.#QNAN
1.4661,4.76174,4.53042,1.#QNAN
1.90715,4.41049,3.97683,1.#QNAN
1.34798,5.06943,4.88693,1.#QNAN
