P,S,Q,PF
1.08339,5.39817,5.28834,1.#QNAN
1.16088,5.35536,5.22803,1.#QNAN
0.934794,4.85408,4.76322,1.#QNAN
1.13809,4.91111,4.77742,1.#QNAN
1.01023,4.78099,4.67303,1.#QNAN
1.04258,5.696,5.59977,1.#QNAN
1.06208,5.5622,5.45986,1.#QNAN
1.23987,5.68729,5.5505,1.#QNAN
1.24011,4.72229,4.55655,1.#QNAN
1.24608,5.5544,5.41282,1.#QNAN
1.3211,5.38543,5.22088,1.#QNAN
1.1832,5.27563,5.14123,1.#QNAN
1.1353,5.09133,4.96313,1.#QNAN
1.001,5.14283,5.04447,1.#QNAN
1.21551,4.38316,4.21125,1.#QNAN
1.16713,5.45636,5.33007,1.#QNAN
1.18291,4.88663,4.7413,1.#QNAN
1.12985,5.62479,5.51015,1.#QNAN
1.12931,5.74032,5.62814,1.#QNAN
1.08209,5.31547,5.20416,1.#QNAN
1.03248,6.50659,6.42415,1.#QNAN
1.20701,5.57825,5.4461,1.#QNAN
1.34762,6.32449,6.17924,1.#QNAN
1.16548,5.17311,5.04011,1.#QNAN
1.10601,6.07371,5.97216,1.#QNAN
0.77825,4.69081,4.6258,1.#QNAN
1.09649,5.97883,5.87742,1.#QNAN
0.993727,5.24017,5.14509,1.#QNAN
1.16943,4.54374,4.39067,1.#QNAN
1.12647,4.26467,4.11321,1.#QNAN
1.06518,4.86786,4.74989,1.#QNAN
1.04549,5.53318,5.43351,1.#QNAN
1.17804,6.4061,6.29685,1.#QNAN
0.973121,4.37668,4.26713,1.#QNAN
1.05144,4.78518,4.66824,1.#QNAN
1.00203,4.92799,4.82505,1.#QNAN
1.25432,5.51847,5.37403,1.#QNAN
1.05004,4.36152,4.23324,1.#QNAN
1.10696,5.0764,4.95424,1.#QNAN
1.20914,5.61526,5.48353,1.#QNAN
1.06283,6.18678,6.09481,1.#QNAN
1.2211,5.85126,5.72242,1.#QNAN
1.00865,3.87544,3.74188,1.#QNAN
1.24232,4.68103,4.51316,1.#QNAN
1.12158,5.56844,5.45432,1.#QNAN
1.22306,4.95455,4.80122,1.#QNAN
1.21557,4.75848,4.6006,1.#QNAN
0.958917,4.52272,4.41989,1.#QNAN
1.10621,4.61071,4.47604,1.#QNAN
0.996872,4.58048,4.47069,1.#QNAN
1.33773,4.37907,4.16974,1.#QNAN
1.12965,4.74664,4.61026,1.#QNAN
1.13459,5.37776,5.25671,1.#QNAN
0.992012,5.52817,5.43843,1.#QNAN
1.16739,4.32933,4.16897,1.#QNAN
1.03975,4.89523,4.78354,1.#QNAN
1.04727,5.45797,5.35656,1.#QNAN
1.1574,4.88971,4.75076,1.#QNAN
0.997337,4.89156,4.78881,1.#QNAN
0.979662,4.82917,4.72876,1.#QNAN
0.971127,4.60702,4.50351,1.#QNAN
0.949531,5.43462,5.35102,1.#QNAN
0.992754,5.8591,5.77438,1.#QNAN
0.932654,5.16094,5.07596,1.#QNAN
1.23687,5.91159,5.78075,1.#QNAN
0.987137,5.23609,5.1422,1.#QNAN
1.04778,5.34924,5.24562,1.#QNAN
1.24946,4.79067,4.62486,1.#QNAN
1.03434,4.88923,4.77857,1.#QNAN
1.01074,5.31019,5.21311,1.#QNAN
1.12235,4.30618,4.15734,1.#QNAN
1.14408,5.41684,5.29464,1.#QNAN
1.09696,5.49155,5.38088,1.#QNAN
1.25227,5.18614,5.03268,1.#QNAN
1.09894,4.75928,4.63066,1.#QNAN
1.21924,4.97197,4.82016,1.#QNAN
1.1966,5.44255,5.30938,1.#QNAN
1.11912,5.02362,4.89738,1.#QNAN
1.15048,4.30232,4.14565,1.#QNAN
1.14598,5.43111,5.30883,1.#QNAN
1.14147,4.22585,4.06877,1.#QNAN
1.16401,4.96133,4.82285,1.#QNAN
1.20939,5.0148,4.86678,1.#QNAN
1.14518,4.6834,4.54123,1.#QNAN
1.12268,5.09744,4.97227,1.#QNAN
1.10172,5.55459,5.44424,1.#QNAN
1.15319,4.47411,4.32294,1.#QNAN
0.976211,5.09185,4.9974,1.#QNAN
1.11635,5.34737,5.22954,1.#QNAN
1.23501,5.13612,4.98543,1.#QNAN
1.03073,5.40544,5.30626,1.#QNAN
1.12489,5.02781,4.90036,1.#QNAN
1.00158,4.37905,4.26297,1.#QNAN
0.942785,4.36268,4.25959,1.#QNAN
1.09607,4.86622,4.74117,1.#QNAN
0.950105,4.18652,4.07729,1.#QNAN
1.2884,5.6792,5.53113,1.#QNAN
1.23906,5.03545,4.88063,1.#QNAN
0.92523,4.79759,4.70753,1.#QNAN
1.08304,4.74017,4.61479,1.#QNAN
1.12492,5.20136,5.07826,1.#QNAN
1.24591,5.43272,5.28793,1.#QNAN
1.00817,6.03376,5.94894,1.#QNAN
1.17146,5.91131,5.79408,1.#QNAN
1.14114,4.47478,4.32683,1.#QNAN
1.10064,5.08743,4.96694,1.#QNAN
1.32364,5.21752,5.04683,1.#QNAN
1.15959,5.33778,5.21031,1.#QNAN
1.08434,4.50732,4.37494,1.#QNAN
1.09878,4.36484,4.22427,1.#QNAN
1.06933,5.40049,5.29357,1.#QNAN
1.2393,5.35546,5.2101,1.#QNAN
1.08844,4.48077,4.34657,1.#QNAN
1.19062,4.5808,4.42336,1.#QNAN
1.14549,4.68137,4.53906,1.#QNAN
0.873246,5.5502,5.48107,1.#QNAN
1.06093,5.67044,5.5703,1.#QNAN
1.27152,4.84759,4.67786,1.#QNAN
1.2161,5.2596,5.11708,1.#QNAN
1.061,4.14508,4.007,1.#QNAN
1.1843,5.42044,5.28948,1.#QNAN
1.07129,4.50722,4.37806,1.#QNAN
1.25082,5.34615,5.19777,1.#QNAN
1.10511,4.49907,4.36123,1.#QNAN
0.976011,4.62374,4.51955,1.#QNAN
1.04945,5.44119,5.33903,1.#QNAN
1.25005,5.422,5.27593,1.#QNAN
1.12029,5.9048,5.79756,1.#QNAN
1.0587,5.51579,5.41324,1.#QNAN
0.977956,4.79593,4.69516,1.#QNAN
1.25883,4.99799,4.83687,1.#QNAN
1.03613,5.83555,5.74282,1.#QNAN
1.16391,4.5884,4.43833,1.#QNAN
1.1641,4.99173,4.8541,1.#QNAN
1.06374,4.92266,4.80636,1.#QNAN
1.11846,5.39106,5.27377,1.#QNAN
1.21403,4.7902,4.6338,1.#QNAN
1.22509,5.69907,5.56584,1.#QNAN
1.2309,5.15598,5.0069,1.#QNAN
1.12004,4.66645,4.53004,1.#QNAN
1.0604,4.1058,3.96651,1.#QNAN
1.2491,4.9229,4.76179,1.#QNAN
1.10306,6.11447,6.01415,1.#QNAN
0.989198,4.63304,4.52621,1.#QNAN
1.03045,4.15775,4.02803,1.#QNAN
1.09423,5.03549,4.91517,1.#QNAN
1.19559,5.66273,5.53507,1.#QNAN
1.15638,4.97725,4.84106,1.#QNAN
1.15525,4.71619,4.57251,1.#QNAN
1.07303,5.31062,5.20109,1.#QNAN
1.1095,4.36186,4.21839,1.#QNAN
1.00773,5.44592,5.35187,1.#QNAN
1.1081,4.96089,4.83555,1.#QNAN
1.03495,4.42673,4.30404,1.#QNAN
1.0953,5.14009,5.02204,1.#QNAN
0.940278,4.40856,4.30712,1.#QNAN
1.02906,5.90751,5.8172,1.#QNAN
1.0333,5.16429,5.05986,1.#QNAN
1.02198,5.83222,5.74198,1.#QNAN
1.18079,5.22947,5.09442,1.#QNAN
1.10437,5.13342,5.01322,1.#QNAN
1.01495,4.74317,4.63331,1.#QNAN
1.10133,4.04537,3.89257,1.#QNAN
1.13822,4.39177,4.2417,1.#QNAN
1.2043,6.32329,6.20755,1.#QNAN
1.14619,4.88299,4.74656,1.#QNAN
1.1074,4.55766,4.42107,1.#QNAN
1.11932,5.89658,5.78937,1.#QNAN
1.09252,5.17251,5.05582,1.#QNAN
1.09255,5.63199,5.525,1.#QNAN
1.06212,6.08871,5.99536,1.#QNAN
0.978877,5.16712,5.07355,1.#QNAN
0.954079,4.86223,4.7677,1.#QNAN
1.09357,5.46069,5.35007,1.#QNAN
1.02581,4.47089,4.35162,1.#QNAN
1.1173,4.52071,4.38046,1.#QNAN
1.07942,4.96265,4.84383,1.#QNAN
1.13351,4.42681,4.27923,1.#QNAN
1.21162,4.37875,4.20778,1.#QNAN
1.13349,5.41682,5.29689,1.#QNAN
1.19635,5.47959,5.34739,1.#QNAN
1.25347,4.85474,4.69013,1.#QNAN
1.16481,4.94039,4.80111,1.#QNAN
1.06309,4.7535,4.63309,1.#QNAN
1.03993,4.70621,4.58988,1.#QNAN
0.89245,5.33955,5.26444,1.#QNAN
1.36598,4.94171,4.74917,1.#QNAN
1.27799,5.00326,4.83729,1.#QNAN
1.19547,4.95354,4.80712,1.#QNAN
1.30591,5.10225,4.93229,1.#QNAN
1.13885,5.2739,5.14947,1.#QNAN
1.0165,6.02346,5.93707,1.#QNAN
1.45402,5.13192,4.92163,1.#QNAN
1.09653,4.36966,4.22984,1.#QNAN
1.20644,5.83315,5.70703,1.#QNAN
1.01755,4.37559,4.25563,1.#QNAN
1.22577,5.14346,4.99527,1.#QNAN
1.00146,5.28792,5.19223,1.#QNAN
0.922095,5.13894,5.05554,1.#QNAN
1.05172,4.63709,4.51624,1.#QNAN
0.995348,5.57392,5.48432,1.#QNAN
1.14885,4.87448,4.73716,1.#QNAN
1.26704,4.74955,4.57743,1.#QNAN
1.18546,4.98016,4.83701,1.#QNAN
1.21723,5.32775,5.18684,1.#QNAN
1.0363,4.09061,3.95717,1.#QNAN
1.09784,4.58504,4.45167,1.#QNAN
0.989623,5.14279,5.04668,1.#QNAN
0.941905,5.03255,4.94362,1.#QNAN
1.04095,4.73369,4.61781,1.#QNAN
1.24752,4.53413,4.35913,1.#QNAN
1.25212,4.95211,4.7912,1.#QNAN
0.916851,4.20023,4.09894,1.#QNAN
1.13397,4.79503,4.65901,1.#QNAN
1.20971,5.68006,5.54974,1.#QNAN
1.17702,5.98875,5.87195,1.#QNAN
1.04075,4.86319,4.75052,1.#QNAN
1.17492,5.47176,5.34413,1.#QNAN
1.01437,4.98317,4.87884,1.#QNAN
1.11506,4.9824,4.85603,1.#QNAN
1.14484,5.37829,5.25503,1.#QNAN
1.04598,6.44669,6.36127,1.#QNAN
1.03631,4.91012,4.79952,1.#QNAN
1.39948,4.27966,4.04437,1.#QNAN
1.09254,5.4174,5.30608,1.#QNAN
1.32897,5.11635,4.94074,1.#QNAN
1.21416,5.42123,5.28352,1.#QNAN
1.08838,4.89123,4.76861,1.#QNAN
0.973325,5.09669,5.00288,1.#QNAN
1.0653,5.03652,4.92257,1.#QNAN
0.972963,4.21055,4.0966,1.#QNAN
1.31113,5.51574,5.35764,1.#QNAN
1.16119,5.53424,5.41105,1.#QNAN
0.953075,5.74217,5.66253,1.#QNAN
1.12359,5.14092,5.01664,1.#QNAN
1.1298,4.56914,4.42726,1.#QNAN
1.1882,4.60452,4.44857,1.#QNAN
1.10056,4.19905,4.05226,1.#QNAN
0.94066,5.07989,4.99203,1.#QNAN
1.11711,4.62488,4.48794,1.#QNAN
1.23724,5.81902,5.68597,1.#QNAN
1.04325,4.76653,4.65097,1.#QNAN
0.980508,3.88632,3.7606,1.#QNAN
1.14907,5.50684,5.38562,1.#QNAN
1.23777,5.64112,5.50365,1.#QNAN
1.09817,5.90495,5.80194,1.#QNAN
1.32411,4.74785,4.55947,1.#QNAN
1.17248,5.36134,5.23157,1.#QNAN
1.20805,5.14069,4.99672,1.#QNAN
1.1113,4.44262,4.30138,1.#QNAN
1.27435,5.44863,5.29751,1.#QNAN
0.948691,5.3458,5.26094,1.#QNAN
1.33209,5.27543,5.10448,1.#QNAN
0.984444,4.15057,4.03214,1.#QNAN
1.11673,5.05609,4.93123,1.#QNAN
1.25087,5.39643,5.24945,1.#QNAN
1.10015,4.76889,4.64026,1.#QNAN
1.07856,4.21184,4.0714,1.#QNAN
1.07278,5.58464,5.48064,1.#QNAN
1.14512,4.78063,4.64146,1.#QNAN
1.07046,4.66288,4.53835,1.#QNAN
1.16877,4.41035,4.25266,1.#QNAN
1.11291,5.08003,4.95662,1.#QNAN
1.09361,4.55341,4.42014,1.#QNAN
1.19663,5.26398,5.12616,1.#QNAN
1.13316,5.24573,5.12188,1.#QNAN
1.00181,4.78493,4.67888,1.#QNAN
1.26785,4.39122,4.20421,1.#QNAN
1.30352,4.55052,4.35982,1.#QNAN
1.06696,4.49134,4.36277,1.#QNAN
1.23822,5.12649,4.97471,1.#QNAN
1.11312,5.6179,5.50652,1.#QNAN
1.21919,5.73342,5.60229,1.#QNAN
1.35865,5.29787,5.1207,1.#QNAN
1.12831,4.95277,4.82254,1.#QNAN
1.07619,5.66969,5.56662,1.#QNAN
0.902187,4.47091,4.37894,1.#QNAN
1.01719,5.01416,4.9099,1.#QNAN
1.14072,5.49554,5.37585,1.#QNAN
1.046,4.77047,4.65438,1.#QNAN
1.13401,5.63896,5.52376,1.#QNAN
1.02421,5.49012,5.39373,1.#QNAN
1.09593,5.34133,5.22769,1.#QNAN
1.11443,5.382,5.26536,1.#QNAN
1.06182,4.75262,4.63249,1.#QNAN
1.18151,6.04114,5.92448,1.#QNAN
1.01597,4.94421,4.8387,1.#QNAN
1.31824,5.1929,5.02279,1.#QNAN
1.27157,5.7773,5.63562,1.#QNAN
1.21099,5.46485,5.32898,1.#QNAN
0.94819,5.06418,4.97462,1.#QNAN
1.13555,5.38926,5.26827,1.#QNAN
1.00658,4.9185,4.81439,1.#QNAN
1.13914,4.58788,4.44421,1.#QNAN
1.06723,5.24722,5.13754,1.#QNAN
1.05805,5.59223,5.49123,1.#QNAN
1.0646,5.27719,5.16869,1.#QNAN
1.20037,5.38334,5.24781,1.#QNAN
1.07819,4.87303,4.75226,1.#QNAN
1.04302,5.27232,5.16811,1.#QNAN
1.16702,4.49406,4.33989,1.#QNAN
0.821718,4.32208,4.24325,1.#QNAN
1.19531,5.47991,5.34796,1.#QNAN
1.12807,5.73274,5.62066,1.#QNAN
1.26301,4.76872,4.59843,1.#QNAN
1.06919,4.96212,4.84556,1.#QNAN
1.09848,5.17781,5.05995,1.#QNAN
0.877574,4.5287,4.44285,1.#QNAN
1.29,4.93335,4.7617,1.#QNAN
1.23235,4.43423,4.25954,1.#QNAN
1.14815,4.88119,4.74423,1.#QNAN
1.09014,5.28934,5.17578,1.#QNAN
1.10938,6.09917,5.99743,1.#QNAN
1.16206,5.20468,5.07329,1.#QNAN
1.08571,4.28582,4.14602,1.#QNAN
1.0086,4.92649,4.82214,1.#QNAN
1.04131,4.38403,4.25856,1.#QNAN
1.03985,5.27546,5.17196,1.#QNAN
0.977762,4.10244,3.98422,1.#QNAN
1.21756,5.34508,5.20456,1.#QNAN
1.0101,5.16416,5.06441,1.#QNAN
1.08476,5.54264,5.43545,1.#QNAN
1.22786,5.25925,5.11391,1.#QNAN
0.969679,5.11046,5.01762,1.#QNAN
1.20249,5.09053,4.94647,1.#QNAN
1.14252,4.79652,4.65846,1.#QNAN
1.13661,4.99646,4.86547,1.#QNAN
442.422,749.783,605.341,0.590067
671.333,798.299,431.965,0.840954
124.991,187.98,140.406,0.664917
121.279,185.04,139.755,0.655417
123.241,186.381,139.82,0.661229
123.352,186.689,140.131,0.660738
124.289,187.498,140.384,0.662881
125.18,188.155,140.471,0.665304
125.693,188.445,140.402,0.667001
125.205,188.048,140.306,0.665814
124.392,187.718,140.588,0.66265
123.704,187.209,140.516,0.660777
123.666,187.123,140.434,0.660882
123.264,186.933,140.535,0.6594
123.034,186.658,140.371,0.659138
123.309,186.765,140.271,0.660235
123.244,186.929,140.547,0.659311
123.146,186.575,140.162,0.660033
123.087,186.432,140.023,0.660223
123.217,186.658,140.21,0.66012
122.946,186.34,140.024,0.659794
122.906,186.391,140.128,0.659399
122.417,186.191,140.29,0.657479
121.889,185.786,140.213,0.65607
121.429,185.424,140.132,0.654874
120.839,184.982,140.058,0.65325
120.793,185.065,140.207,0.652707
120.505,184.685,139.953,0.652493
120.26,184.501,139.922,0.651812
120.262,184.426,139.821,0.652087
120.001,184.32,139.905,0.651049
119.863,184.262,139.947,0.650506
119.784,184.227,139.969,0.650197
119.355,184.013,140.054,0.648622
119.087,183.633,139.783,0.648505
118.656,183.19,139.569,0.647719
118.115,182.774,139.481,0.646238
117.778,182.521,139.435,0.645286
117.531,182.392,139.475,0.644386
117.433,182.348,139.5,0.644005
117.004,182.122,139.564,0.642452
116.877,182.236,139.821,0.641347
116.601,182.005,139.75,0.640648
116.279,181.84,139.803,0.639461
115.952,181.576,139.732,0.638584
115.896,181.633,139.853,0.638075
115.742,181.655,140.009,0.637152
115.61,181.341,139.71,0.637527
115.58,181.199,139.55,0.637863
115.374,181.217,139.745,0.636661
115.319,181.371,139.989,0.635817
115.291,181.308,139.931,0.635886
115.113,181.038,139.727,0.635851
114.717,180.794,139.736,0.63452
114.43,180.62,139.747,0.63354
114.065,180.573,139.986,0.63168
113.658,180.236,139.881,0.630608
113.284,179.969,139.842,0.629461
112.913,179.599,139.666,0.628696
112.589,179.438,139.72,0.627456
112.032,178.998,139.603,0.625887
111.851,178.911,139.637,0.625179
111.478,178.681,139.64,0.623895
111.319,178.456,139.479,0.623791
110.948,178.251,139.513,0.622425
110.843,178.187,139.516,0.622058
110.505,177.853,139.357,0.621325
110.393,177.85,139.442,0.620708
110.05,177.636,139.44,0.619525
109.904,177.581,139.486,0.618894
109.962,177.522,139.364,0.619431
109.981,177.71,139.589,0.618878
110.346,178.11,139.811,0.619537
110.011,177.762,139.631,0.618868
110.011,177.661,139.502,0.619222
110.058,177.771,139.607,0.619096
109.867,177.619,139.562,0.618556
109.802,177.661,139.668,0.618041
109.778,177.783,139.841,0.617484
109.665,177.374,139.41,0.618268
109.561,177.494,139.645,0.617264
109.556,177.497,139.652,0.617225
109.373,177.082,139.267,0.617644
109.151,176.978,139.31,0.61675
109.12,176.891,139.224,0.616878
109.1,177.152,139.571,0.615854
109.104,177.16,139.579,0.615846
109.254,177.283,139.617,0.61627
109.139,177.19,139.589,0.615943
109.346,177.489,139.807,0.61607
109.214,177.449,139.859,0.615466
109.252,177.478,139.866,0.615579
109.246,177.231,139.557,0.616407
109.277,177.216,139.513,0.616632
109.199,177.33,139.719,0.615795
109.113,177.159,139.57,0.615903
108.977,176.999,139.473,0.615693
108.924,177.006,139.523,0.615368
108.941,176.758,139.195,0.616328
108.877,176.806,139.307,0.615798
108.733,176.79,139.398,0.61504
108.82,176.933,139.511,0.615037
108.721,176.861,139.498,0.614726
108.654,176.731,139.385,0.6148
108.744,176.875,139.497,0.614811
108.615,176.876,139.599,0.614073
108.559,176.51,139.179,0.615032
108.475,176.224,138.882,0.61555
108.409,176.042,138.702,0.615814
108.556,176.021,138.56,0.616724
108.515,176.07,138.655,0.616317
108.387,175.889,138.525,0.616224
108.322,175.812,138.479,0.61612
108.39,175.919,138.561,0.616135
108.268,175.801,138.506,0.615857
108.141,175.688,138.461,0.615532
107.964,175.311,138.122,0.615843
108.025,175.405,138.194,0.615859
108.1,175.582,138.359,0.61567
108.046,175.516,138.318,0.615591
107.864,175.285,138.167,0.615367
107.935,175.363,138.211,0.615493
107.904,175.246,138.086,0.615731
108.045,175.527,138.333,0.615545
107.92,175.18,137.99,0.616056
107.877,175.345,138.233,0.615229
107.857,175.423,138.348,0.614837
107.868,175.386,138.292,0.615034
107.795,175.647,138.679,0.613705
107.828,175.545,138.525,0.614248
107.814,175.519,138.502,0.614263
107.863,175.616,138.588,0.614195
107.868,175.472,138.401,0.614733
107.791,175.472,138.461,0.614291
107.749,175.486,138.513,0.614
107.744,175.478,138.506,0.614004
107.737,175.309,138.297,0.614554
107.733,175.346,138.347,0.614403
107.781,175.508,138.516,0.614104
107.633,175.416,138.513,0.613585
107.589,175.474,138.62,0.613136
107.498,175.327,138.506,0.613127
107.547,175.216,138.327,0.613795
107.343,175.111,138.353,0.612997
107.359,175.082,138.304,0.613191
107.385,175.277,138.529,0.612659
107.363,175.05,138.259,0.613331
107.501,175.028,138.125,0.614195
107.438,175.332,138.559,0.612765
107.435,175.24,138.444,0.613072
107.348,175.155,138.405,0.612872
107.307,175.125,138.397,0.612748
107.403,175.376,138.64,0.612418
107.485,175.325,138.513,0.613062
107.456,175.302,138.506,0.612976
107.409,175.198,138.411,0.613073
107.221,175.025,138.337,0.612606
107.298,175.019,138.271,0.613061
107.202,175.067,138.405,0.612352
107.095,174.806,138.158,0.612652
107.095,174.863,138.23,0.612454
107.013,174.828,138.25,0.612104
106.906,174.872,138.388,0.611339
106.912,174.802,138.295,0.611618
106.962,174.689,138.113,0.612301
106.973,174.681,138.095,0.612392
106.871,174.6,138.072,0.612087
107.004,174.69,138.083,0.612536
106.974,174.882,138.349,0.611692
106.998,174.942,138.405,0.611622
107.01,174.989,138.456,0.611521
107.125,174.911,138.268,0.612454
106.989,174.622,138.008,0.612687
107.015,174.872,138.303,0.611965
106.915,175.118,138.693,0.61053
106.956,175.023,138.541,0.611097
106.944,174.963,138.474,0.61124
106.978,174.908,138.379,0.611623
107.029,175.037,138.502,0.611466
106.803,174.923,138.531,0.610575
106.861,174.838,138.381,0.611198
106.803,174.705,138.257,0.611333
106.737,174.499,138.047,0.611677
106.89,174.585,138.038,0.612253
106.802,174.593,138.116,0.611721
106.715,174.433,137.981,0.61178
106.712,174.4,137.941,0.611881
106.681,174.489,138.078,0.611391
106.598,174.509,138.167,0.610845
106.593,174.718,138.435,0.610088
106.61,174.599,138.272,0.610598
106.557,174.627,138.348,0.610198
106.655,174.839,138.54,0.610021
106.569,174.532,138.219,0.610599
106.607,174.586,138.259,0.610623
106.664,174.497,138.101,0.611268
106.717,174.512,138.079,0.611519
106.746,174.377,137.885,0.61216
106.785,174.34,137.809,0.612512
106.611,174.323,137.923,0.611569
106.592,174.41,138.048,0.611156
106.459,174.052,137.698,0.611648
106.546,174.225,137.849,0.611543
106.436,174.013,137.665,0.611657
106.314,173.98,137.719,0.611067
106.183,174.041,137.897,0.610102
106.426,174.31,138.049,0.610556
106.478,174.308,138.007,0.610859
106.522,174.349,138.023,0.610973
106.467,174.399,138.13,0.610478
106.298,174.146,137.94,0.610399
106.358,174.232,138.003,0.610438
106.525,174.595,138.332,0.610129
106.36,174.715,138.611,0.60876
106.562,174.765,138.519,0.609742
106.397,174.73,138.602,0.60892
106.317,174.559,138.447,0.609058
106.477,174.832,138.669,0.609022
106.316,174.77,138.714,0.608319
106.319,174.761,138.7,0.608366
106.507,174.936,138.776,0.608835
106.444,175.038,138.954,0.608117
106.536,175.002,138.837,0.608772
106.33,174.872,138.832,0.608042
106.377,174.977,138.927,0.607951
106.425,175.003,138.923,0.608134
106.418,175.132,139.092,0.607643
106.502,175.176,139.083,0.607971
106.503,175.165,139.068,0.608016
106.503,175.264,139.193,0.607674
106.405,174.957,138.881,0.60818
106.367,174.807,138.721,0.608484
106.369,174.757,138.656,0.608668
106.356,174.876,138.816,0.608181
106.372,174.932,138.874,0.608079
106.251,174.75,138.739,0.608016
106.155,174.399,138.37,0.608688
106.053,174.594,138.693,0.607429
106.196,174.665,138.673,0.607999
106.055,174.492,138.563,0.607791
106.027,174.551,138.66,0.607425
105.937,174.035,138.078,0.608711
106.024,174.299,138.343,0.608291
106.045,174.167,138.161,0.608872
106.275,174.362,138.231,0.609508
105.964,174.18,138.24,0.608358
106.097,174.29,138.277,0.608738
105.981,174.217,138.274,0.608325
105.802,174.197,138.385,0.607369
106.11,174.396,138.399,0.608447
105.96,174.394,138.512,0.607592
105.987,174.911,139.143,0.605949
106.267,175.165,139.248,0.606668
106.183,175.274,139.45,0.60581
106.312,175.216,139.279,0.606746
106.313,175.166,139.214,0.606928
106.366,175.244,139.272,0.606959
106.283,175.037,139.075,0.607202
106.363,175.125,139.125,0.607356
106.277,175.266,139.368,0.606373
106.038,174.911,139.104,0.60624
105.985,174.85,139.067,0.606151
106.04,174.826,138.995,0.606549
106.041,175.101,139.34,0.605601
105.928,175.036,139.345,0.605178
105.94,175.114,139.433,0.604979
106.056,175.066,139.285,0.605803
106.021,175.164,139.434,0.605267
106.07,175.295,139.561,0.605097
106.248,175.485,139.665,0.605455
106.308,175.63,139.801,0.605298
106.096,175.385,139.655,0.604929
105.993,175.16,139.451,0.605121
105.988,175.258,139.578,0.604752
105.978,175.277,139.61,0.604628
106.007,175.343,139.669,0.604572
105.921,175.186,139.538,0.604623
105.795,174.921,139.302,0.604813
105.813,174.984,139.367,0.604702
105.913,175.081,139.412,0.604939
105.834,175.093,139.488,0.604442
105.799,175.266,139.731,0.603649
105.835,174.847,139.178,0.605299
105.859,174.999,139.351,0.604911
105.795,175.051,139.464,0.604369
105.914,175.012,139.325,0.605181
105.799,174.897,139.268,0.604923
105.785,175.065,139.49,0.604258
105.869,174.936,139.263,0.605187
106.043,174.87,139.047,0.606414
105.939,174.866,139.123,0.605829
105.965,174.82,139.045,0.606135
105.721,174.812,139.22,0.604771
105.863,174.87,139.185,0.605381
105.931,175.031,139.336,0.605212
105.782,174.887,139.268,0.60486
105.836,174.969,139.33,0.604885
105.874,175.092,139.456,0.604678
105.97,175.098,139.39,0.605206
105.765,174.863,139.251,0.604847
105.734,174.771,139.159,0.604987
105.799,174.757,139.091,0.605408
105.726,174.748,139.136,0.60502
105.635,174.632,139.06,0.604899
105.455,174.523,139.059,0.604247
105.56,174.675,139.17,0.604325
105.665,174.614,139.014,0.605136
105.556,174.559,139.029,0.604697
105.544,174.655,139.158,0.604298
105.342,174.458,139.063,0.603828
105.613,174.681,139.138,0.604605
105.637,174.771,139.233,0.604428
105.521,174.851,139.421,0.603491
105.546,174.864,139.418,0.603589
105.716,175.044,139.514,0.603944
105.639,175.043,139.572,0.603503
105.701,174.921,139.372,0.604281
105.643,174.768,139.225,0.604474
105.688,174.758,139.178,0.604765
105.71,174.79,139.201,0.604783
105.676,174.666,139.07,0.605021
105.673,174.729,139.153,0.604782
105.528,174.766,139.309,0.603825
105.468,174.762,139.35,0.603494
105.301,174.591,139.261,0.603131
105.343,174.613,139.257,0.603295
105.334,174.451,139.062,0.603799
105.395,174.67,139.289,0.603394
105.498,174.819,139.398,0.603472
105.458,174.906,139.538,0.602941
105.429,174.545,139.107,0.604021
105.522,174.723,139.26,0.603938
105.349,174.704,139.367,0.603016
105.391,174.33,138.865,0.604549
105.439,174.378,138.889,0.604659
105.504,174.383,138.847,0.605011
105.549,174.466,138.916,0.604985
105.64,174.542,138.943,0.60524
105.499,174.562,139.076,0.60436
105.6,174.6,139.047,0.604808
105.486,174.975,139.602,0.602866
105.352,174.691,139.348,0.603078
105.443,174.755,139.36,0.603374
105.275,174.698,139.414,0.602615
105.375,174.828,139.503,0.602731
105.207,174.674,139.437,0.602306
105.347,174.728,139.398,0.602922
105.205,174.775,139.564,0.601946
105.278,174.793,139.532,0.602302
105.224,174.754,139.523,0.602128
105.291,174.758,139.479,0.602495
105.189,174.902,139.736,0.601417
105.276,174.844,139.597,0.602114
105.336,174.885,139.603,0.602317
105.271,174.853,139.611,0.602058
105.412,174.897,139.56,0.602711
105.573,174.976,139.538,0.603357
105.556,175.138,139.754,0.602702
105.438,174.963,139.624,0.602631
105.409,175.012,139.708,0.602293
105.241,175.057,139.889,0.601185
105.279,175.027,139.824,0.601505
105.327,175,139.754,0.60187
105.244,174.937,139.738,0.601612
105.156,174.793,139.624,0.601604
105.18,174.653,139.43,0.602223
105.146,174.766,139.597,0.601641
105.101,174.401,139.175,0.602638
105.059,174.476,139.299,0.602142
105.108,174.401,139.17,0.602677
105.155,174.436,139.178,0.602828
105.182,174.605,139.369,0.602399
105.073,174.411,139.208,0.602444
105.117,174.326,139.068,0.602991
105.07,174.189,138.932,0.603197
105.122,174.384,139.137,0.602819
105.178,174.322,139.016,0.603357
105.003,174.08,138.846,0.603187
105.068,173.835,138.49,0.604411
105.212,173.872,138.426,0.605114
105.161,174.181,138.853,0.603748
