P,S,Q,PF
85.7783,91.4011,31.5633,1.#QNAN
85.6089,91.1885,31.4081,1.#QNAN
85.71,91.2841,31.4099,1.#QNAN
85.8141,91.4039,31.474,1.#QNAN
85.6262,91.2431,31.5191,1.#QNAN
85.7717,91.3102,31.317,1.#QNAN
85.6722,91.2932,31.5394,1.#QNAN
85.774,91.3633,31.4653,1.#QNAN
85.6708,91.2742,31.488,1.#QNAN
85.7477,91.3262,31.4293,1.#QNAN
85.7059,91.313,31.5051,1.#QNAN
85.7086,91.321,31.5211,1.#QNAN
85.6437,91.2118,31.3807,1.#QNAN
85.6992,91.2318,31.2873,1.#QNAN
58.0027,70.8565,40.6981,1.#QNAN
22.0381,28.5305,18.1194,1.#QNAN
21.9113,28.1687,17.7023,1.#QNAN
21.7025,27.9691,17.6429,1.#QNAN
6.86564,16.6087,15.1233,1.#QNAN
1.29677,10.2293,10.1468,1.#QNAN
1.42882,10.1893,10.0886,1.#QNAN
1.1828,10.5053,10.4385,1.#QNAN
1.30648,10.2576,10.1741,1.#QNAN
1.10835,10.0768,10.0156,1.#QNAN
1.27611,10.2132,10.1332,1.#QNAN
1.4291,9.92166,9.8182,1.#QNAN
1.21023,10.5789,10.5095,1.#QNAN
1.20093,10.2514,10.1809,1.#QNAN
1.25201,10.3808,10.305,1.#QNAN
1.35479,10.4234,10.335,1.#QNAN
1.3516,10.1874,10.0973,1.#QNAN
1.31149,10.3537,10.2703,1.#QNAN
1.42186,10.2981,10.1995,1.#QNAN
1.34255,10.1514,10.0623,1.#QNAN
1.37004,10.2294,10.1372,1.#QNAN
1.26054,10.3144,10.2371,1.#QNAN
6.40802,39.7938,39.2745,1.#QNAN
15.5597,24.8328,19.3537,1.#QNAN
40.6033,47.4095,24.4752,1.#QNAN
45.9638,51.4267,23.0659,1.#QNAN
46.9288,52.4029,23.3185,1.#QNAN
48.6885,54.2851,24.0063,1.#QNAN
43.0162,49.0872,23.6465,1.#QNAN
54.6489,60.9824,27.062,1.#QNAN
60.496,65.7272,25.6965,1.#QNAN
60.5342,65.8479,25.9144,1.#QNAN
60.8035,66.0196,25.7199,1.#QNAN
60.8021,65.9153,25.4543,1.#QNAN
60.7488,65.7732,25.2132,1.#QNAN
60.7617,65.7721,25.1789,1.#QNAN
60.8008,65.832,25.2411,1.#QNAN
60.7846,65.7537,25.0756,1.#QNAN
60.4594,65.2677,24.5873,1.#QNAN
60.3802,65.2795,24.8122,1.#QNAN
60.6799,65.7699,25.3699,1.#QNAN
60.6422,65.9124,25.8257,1.#QNAN
60.458,65.9161,26.2633,1.#QNAN
60.5657,66.3014,26.9754,1.#QNAN
58.8817,65.0844,27.7295,1.#QNAN
59.726,65.3369,26.4899,1.#QNAN
59.7784,65.2269,26.0977,1.#QNAN
60.4144,65.6813,25.7707,1.#QNAN
60.3339,65.5101,25.5224,1.#QNAN
60.1116,65.2093,25.2754,1.#QNAN
59.4064,64.2992,24.6021,1.#QNAN
59.3931,64.1543,24.2536,1.#QNAN
60.2452,65.116,24.7104,1.#QNAN
60.2787,65.1948,24.8362,1.#QNAN
60.492,65.6954,25.6242,1.#QNAN
60.4548,65.7944,25.9637,1.#QNAN
59.3239,64.8971,26.3118,1.#QNAN
59.4469,65.1272,26.601,1.#QNAN
59.1873,64.879,26.5734,1.#QNAN
59.6578,65.1899,26.2804,1.#QNAN
60.3474,65.7381,26.071,1.#QNAN
60.6773,65.9316,25.7922,1.#QNAN
60.5822,65.6303,25.2413,1.#QNAN
60.4731,65.3677,24.8181,1.#QNAN
60.4718,65.3381,24.7432,1.#QNAN
60.2545,65.0397,24.4858,1.#QNAN
58.9241,63.832,24.5453,1.#QNAN
48.1396,54.8049,26.1946,1.#QNAN
40.9577,46.4529,21.9165,1.#QNAN
51.1518,59.9021,31.173,1.#QNAN
