P,S,Q,PF
1177.31,1181.4,98.2465,-0.996536
1176.35,1180.45,98.2942,-0.996527
1176.95,1181.03,98.051,-0.996548
1177.52,1181.62,98.3101,-0.996533
1176.57,1180.67,98.2357,-0.996533
1172.23,1176.31,97.949,-0.996527
1173.89,1177.97,97.9713,-0.996535
1173.88,1178.05,99.0833,-0.996457
1175.32,1179.43,98.3736,-0.996516
1177.48,1181.56,98.1173,-0.996546
1178.17,1182.25,98.0829,-0.996553
1177.2,1181.36,99.0208,-0.996481
1176.9,1181.01,98.4822,-0.996517
1178.37,1182.5,98.8534,-0.9965
1178.39,1182.47,98.1421,-0.99655
1179.01,1183.05,97.6857,-0.996585
1178.4,1182.54,98.868,-0.996499
1177.46,1181.58,98.6781,-0.996507
1177.7,1181.8,98.3603,-0.99653
1177.37,1181.47,98.3451,-0.99653
1176.47,1180.63,98.9754,-0.99648
1176.75,1180.77,97.3287,-0.996597
1177.94,1181.98,97.7196,-0.996577
1179.11,1183.24,98.7402,-0.996512
1178.03,1182.13,98.4257,-0.996528
1177.55,1181.62,98.0676,-0.99655
1179.16,1183.22,97.8705,-0.996573
1180.21,1184.29,98.2592,-0.996552
1177.63,1181.72,98.2179,-0.99654
1178.62,1182.72,98.3952,-0.996533
1177.25,1181.35,98.3387,-0.996529
1176.73,1180.82,98.27,-0.996531
1175.83,1179.9,97.8992,-0.996552
1176.37,1180.48,98.4238,-0.996518
1175.79,1179.87,98.0956,-0.996538
1177.28,1181.41,98.6268,-0.996509
1178.4,1182.47,98.0803,-0.996554
1178.81,1182.86,97.7976,-0.996576
1179.63,1183.73,98.4435,-0.996536
1181.38,1185.45,98.1619,-0.996566
1216.43,1221.1,106.658,-0.996178
1401.17,1402.55,62.2686,-0.999014
1395.39,1396.6,58.0872,-0.999135
1380.29,1381.91,66.9664,-0.998825
1370.43,1372.35,72.5758,-0.998601
1367.88,1369.85,73.4643,-0.998561
1368.39,1370.33,73.0368,-0.998579
1368.32,1370.32,73.9501,-0.998543
1367.47,1369.49,74.3917,-0.998524
1368.28,1370.31,74.4606,-0.998523
1367.3,1369.27,73.4277,-0.998561
1368.75,1370.69,72.9023,-0.998585
1368.34,1370.25,72.3127,-0.998607
1369.78,1371.77,73.9417,-0.998546
1369.56,1371.53,73.5204,-0.998562
1369.81,1371.79,73.5544,-0.998561
1370.75,1372.73,73.7614,-0.998555
1369.67,1371.65,73.6122,-0.998559
1369.96,1371.93,73.6011,-0.99856
1369.41,1371.42,74.2774,-0.998532
1369.05,1371.04,73.7657,-0.998552
1365.39,1367.4,73.9789,-0.998535
1362.97,1365.02,74.8782,-0.998494
1363.49,1365.45,73.1522,-0.998564
1363.12,1365.12,73.7326,-0.99854
1363.99,1366.03,74.588,-0.998508
1363.32,1365.43,75.9276,-0.998453
1364.29,1366.34,74.8014,-0.9985
1362.3,1364.43,76.184,-0.99844
1361.29,1363.32,74.3287,-0.998513
1365.52,1367.55,74.4782,-0.998516
1366.47,1368.44,73.2325,-0.998567
1364.76,1366.88,76.0312,-0.998452
1364.88,1366.93,74.8599,-0.998499
1365.59,1367.57,73.562,-0.998552
1365.98,1367.99,74.119,-0.998531
1366.2,1368.25,74.7446,-0.998507
1364.8,1366.89,75.5348,-0.998472
1363.87,1365.95,75.2919,-0.99848
1363.9,1365.97,75.1981,-0.998484
1364.03,1366.03,73.891,-0.998536
1362.15,1364.17,74.092,-0.998524
1363.29,1365.27,73.5264,-0.998549
1363.91,1365.94,74.4446,-0.998514
1363.5,1365.53,74.3354,-0.998517
1361.62,1363.59,73.1591,-0.99856
1361.41,1363.48,75.0033,-0.998486
1362.38,1364.41,74.4009,-0.998512
1362.76,1364.72,73.2462,-0.998559
1361.46,1363.45,73.708,-0.998538
1361.09,1363.08,73.5527,-0.998543
1361.29,1363.27,73.3485,-0.998552
1360.2,1362.18,73.3417,-0.99855
1360.2,1362.19,73.5323,-0.998542
1359.54,1361.57,74.1418,-0.998516
1358.71,1360.73,74.1392,-0.998515
1359.21,1361.2,73.4753,-0.998542
1360.63,1362.68,74.5428,-0.998503
1360.62,1362.64,74.1755,-0.998517
1362.45,1364.44,73.6784,-0.998541
1362,1363.97,73.1873,-0.998559
1362.17,1364.23,74.9967,-0.998488
1184.36,1259.75,429.261,-0.940154
195.129,195.754,15.6261,-0.996809
195.582,196.165,15.1201,-0.997025
195.398,195.937,14.5283,-0.997247
195.489,196.009,14.2647,-0.997348
195.492,196.027,14.4769,-0.997269
195.446,195.951,14.06,-0.997423
195.6,196.138,14.5089,-0.99726
195.534,196.074,14.5358,-0.997248
195.516,196.038,14.2999,-0.997336
195.536,196.069,14.4433,-0.997283
195.533,196.082,14.6586,-0.997202
195.776,196.294,14.242,-0.997364
195.689,196.205,14.2198,-0.99737
195.557,196.098,14.553,-0.997242
195.746,196.262,14.2121,-0.997375
195.744,196.302,14.7913,-0.997157
195.515,196.035,14.2667,-0.997348
195.386,195.933,14.6333,-0.997207
195.323,195.872,14.643,-0.997202
194.882,195.435,14.7013,-0.997167
195.025,195.575,14.6618,-0.997186
195.26,195.782,14.2924,-0.997332
195.542,196.064,14.2995,-0.997337
195.612,196.16,14.6595,-0.997204
195.461,196.008,14.6394,-0.997207
195.628,196.163,14.4798,-0.997272
195.356,195.878,14.3008,-0.997331
195.206,195.734,14.3624,-0.997304
195.249,195.795,14.6118,-0.997211
195.301,195.81,14.1024,-0.997403
195.445,195.954,14.1195,-0.997401
195.069,195.594,14.3189,-0.997317
195.554,196.084,14.4043,-0.997298
195.339,195.879,14.5249,-0.997247
195.135,195.669,14.4485,-0.99727
195.221,195.753,14.4192,-0.997283
195.335,195.857,14.301,-0.997331
195.648,196.196,14.6609,-0.997204
